1000,7.0852e-05
2000,0.00021565
3000,0.000242762
4000,0.000328305
5000,0.000426144
6000,0.000523048
7000,0.000616916
8000,0.000780271
9000,0.000803905
10000,0.000947855
11000,0.00108127
12000,0.00112693
13000,0.00131472
14000,0.00144836
15000,0.00157483
16000,0.00166702
17000,0.00170516
18000,0.00203383
19000,0.00213518
20000,0.00223099
21000,0.00235415
22000,0.00245928
23000,0.00261111
24000,0.0032673
25000,0.00386305
26000,0.00447933
27000,0.0056785
28000,0.00589681
29000,0.00740397
30000,0.00773386
31000,0.00793326
32000,0.00834004
33000,0.00838877
34000,0.00881353
35000,0.00921185
