1000,0.000791685
2000,0.00327288
3000,0.00777837
4000,0.0159009
5000,0.0272179
6000,0.0426332
7000,0.0618318
8000,0.0797291
9000,0.105121
10000,0.136209
11000,0.167798
12000,0.202906
13000,0.255706
14000,0.286101
15000,0.331906
16000,0.388973
17000,0.429878
18000,0.503668
19000,0.54615
20000,0.62702
21000,0.681884
22000,0.75987
23000,0.839553
24000,0.913394
25000,1.00485
26000,1.08369
27000,1.17166
28000,1.27354
29000,1.35703
30000,1.45953
31000,1.56174
32000,1.68971
33000,1.75914
34000,1.8894
35000,2.01188
