0.5,1.28e-07
1.0,2.97e-07
1.5,1.53e-07
2.0,2.29e-07
2.5,2.08e-07
3.0,3.47e-07
3.5,3.04e-07
4.0,4.54e-07
4.5,4.67e-07
5.0,7.21e-07
5.5,6.98e-07
6.0,1.057e-06
6.5,1.037e-06
7.0,1.563e-06
7.5,1.638e-06
8.0,2.487e-06
8.5,2.744e-06
9.0,4.553e-06
9.5,4.352e-06
10.0,8.174e-06
10.5,8.151e-06
11.0,1.5101e-05
11.5,1.5014e-05
12.0,2.9694e-05
12.5,2.9656e-05
