1000,0.000113581
2000,0.000243369
3000,0.00038559
4000,0.000535741
5000,0.0006694
6000,0.000817214
7000,0.0009916
8000,0.00115136
9000,0.00130735
10000,0.00148174
11000,0.00162444
12000,0.00179318
13000,0.0019322
14000,0.00213215
15000,0.00226752
16000,0.00246252
17000,0.00264973
18000,0.00276352
19000,0.00295137
20000,0.0031493
21000,0.00330143
22000,0.00351015
23000,0.00363866
24000,0.00381169
25000,0.00396249
26000,0.00413046
27000,0.00433613
28000,0.00451823
29000,0.00469539
30000,0.00483742
31000,0.00503622
32000,0.0052259
33000,0.0054252
34000,0.00557981
35000,0.00579729
