1000,6.9021e-05
2000,0.00015095
3000,0.00023365
4000,0.000326824
5000,0.000416221
6000,0.000507487
7000,0.000636754
8000,0.000704134
9000,0.000804659
10000,0.000924079
11000,0.00102253
12000,0.00110433
13000,0.00120639
14000,0.00131808
15000,0.0014206
16000,0.00152127
17000,0.00164515
18000,0.00175197
19000,0.00184024
20000,0.00196114
21000,0.0020682
22000,0.00217102
23000,0.0023439
24000,0.00237447
25000,0.00250477
26000,0.0026143
27000,0.00272145
28000,0.00285597
29000,0.00294463
30000,0.00306901
31000,0.0031558
32000,0.00330005
33000,0.00340508
34000,0.00352505
35000,0.00362913
